Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
101,Exit short,2020-01-30 04:15,Long,3936,1,19801.25,119.25,0.60,186.5,0.94,-28.5,-0.14,-367,-0.04
101,Entry short,2020-01-29 15:15,Short,3960.25,1,19801.25,119.25,0.60,186.5,0.94,-28.5,-0.14,-367,-0.04
102,Exit long,2020-01-30 06:15,Short,3929.25,1,19680,-35.75,-0.18,29,0.15,-34.75,-0.18,-402.75,-0.04
102,Entry long,2020-01-30 04:15,Long,3936,1,19680,-35.75,-0.18,29,0.15,-34.75,-0.18,-402.75,-0.04
103,Exit short,2020-01-30 09:45,Long,3945,1,19646.25,-80.75,-0.41,15.25,0.08,-92.25,-0.47,-483.5,-0.05
103,Entry short,2020-01-30 06:15,Short,3929.25,1,19646.25,-80.75,-0.41,15.25,0.08,-92.25,-0.47,-483.5,-0.05
104,Exit long,2020-01-30 10:45,Short,3929,1,19725,-82,-0.42,12.75,0.06,-81,-0.41,-565.5,-0.06
104,Entry long,2020-01-30 09:45,Long,3945,1,19725,-82,-0.42,12.75,0.06,-81,-0.41,-565.5,-0.06
105,Exit short,2020-01-30 11:30,Long,3938.5,1,19645,-49.5,-0.25,22.75,0.12,-54.75,-0.28,-615,-0.06
105,Entry short,2020-01-30 10:45,Short,3929,1,19645,-49.5,-0.25,22.75,0.12,-54.75,-0.28,-615,-0.06
106,Exit long,2020-01-31 01:30,Short,3971,1,19692.5,160.5,0.81,210.25,1.07,-57.25,-0.29,-454.5,-0.05
106,Entry long,2020-01-30 11:30,Long,3938.5,1,19692.5,160.5,0.81,210.25,1.07,-57.25,-0.29,-454.5,-0.05
107,Exit short,2020-01-31 07:15,Long,3962,1,19855,43,0.22,109,0.55,-8.5,-0.04,-411.5,-0.04
107,Entry short,2020-01-31 01:30,Short,3971,1,19855,43,0.22,109,0.55,-8.5,-0.04,-411.5,-0.04
108,Exit long,2020-01-31 09:45,Short,3949.25,1,19810,-65.75,-0.33,7.75,0.04,-64.75,-0.33,-477.25,-0.05
108,Entry long,2020-01-31 07:15,Long,3962,1,19810,-65.75,-0.33,7.75,0.04,-64.75,-0.33,-477.25,-0.05
109,Exit short,2020-02-02 18:15,Long,3916.75,1,19746.25,160.5,0.81,266.5,1.35,-8.5,-0.04,-316.75,-0.03
109,Entry short,2020-01-31 09:45,Short,3949.25,1,19746.25,160.5,0.81,266.5,1.35,-8.5,-0.04,-316.75,-0.03
110,Exit long,2020-02-03 03:15,Short,3921.75,1,19583.75,23,0.12,84,0.43,-22.25,-0.11,-293.75,-0.03
110,Entry long,2020-02-02 18:15,Long,3916.75,1,19583.75,23,0.12,84,0.43,-22.25,-0.11,-293.75,-0.03
111,Exit short,2020-02-03 08:30,Long,3929.75,1,19608.75,-42,-0.21,27.75,0.14,-46,-0.23,-335.75,-0.03
111,Entry short,2020-02-03 03:15,Short,3921.75,1,19608.75,-42,-0.21,27.75,0.14,-46,-0.23,-335.75,-0.03
112,Exit long,2020-02-03 11:15,Short,3938.25,1,19648.75,40.5,0.21,102.75,0.52,-44.75,-0.23,-295.25,-0.03
112,Entry long,2020-02-03 08:30,Long,3929.75,1,19648.75,40.5,0.21,102.75,0.52,-44.75,-0.23,-295.25,-0.03
113,Exit short,2020-02-03 15:30,Long,3938.5,1,19691.25,-3.25,-0.02,61.5,0.31,-9.75,-0.05,-298.5,-0.03
113,Entry short,2020-02-03 11:15,Short,3938.25,1,19691.25,-3.25,-0.02,61.5,0.31,-9.75,-0.05,-298.5,-0.03
114,Exit long,2020-02-03 18:00,Long Exit,3919.5,1,19692.5,-97,-0.49,0.25,0.00,-96,-0.49,-395.5,-0.04
114,Entry long,2020-02-03 15:30,Long,3938.5,1,19692.5,-97,-0.49,0.25,0.00,-96,-0.49,-395.5,-0.04
115,Exit short,2020-02-03 20:15,Long,3933.75,1,19610,-60.75,-0.31,1.5,0.01,-74.75,-0.38,-456.25,-0.05
115,Entry short,2020-02-03 18:15,Short,3922,1,19610,-60.75,-0.31,1.5,0.01,-74.75,-0.38,-456.25,-0.05
116,Exit long,2020-02-04 16:00,Short,3979,1,19668.75,224.25,1.14,272.75,1.39,-8.5,-0.04,-232,-0.02
116,Entry long,2020-02-03 20:15,Long,3933.75,1,19668.75,224.25,1.14,272.75,1.39,-8.5,-0.04,-232,-0.02
117,Exit short,2020-02-05 03:30,Long,3984.5,1,19895,-29.5,-0.15,36.5,0.18,-36,-0.18,-261.5,-0.03
117,Entry short,2020-02-04 16:00,Short,3979,1,19895,-29.5,-0.15,36.5,0.18,-36,-0.18,-261.5,-0.03
118,Exit long,2020-02-05 09:45,Short,4002.75,1,19922.5,89.25,0.45,149,0.75,-3.5,-0.02,-172.25,-0.02
118,Entry long,2020-02-05 03:30,Long,3984.5,1,19922.5,89.25,0.45,149,0.75,-3.5,-0.02,-172.25,-0.02
119,Exit short,2020-02-05 12:15,Long,4010.25,1,20013.75,-39.5,-0.20,37.75,0.19,-46,-0.23,-211.75,-0.02
119,Entry short,2020-02-05 09:45,Short,4002.75,1,20013.75,-39.5,-0.20,37.75,0.19,-46,-0.23,-211.75,-0.02
120,Exit long,2020-02-06 02:00,Short,4034,1,20051.25,116.75,0.58,151.5,0.76,-28.5,-0.14,-95,-0.01
120,Entry long,2020-02-05 12:15,Long,4010.25,1,20051.25,116.75,0.58,151.5,0.76,-28.5,-0.14,-95,-0.01
121,Exit short,2020-02-06 07:00,Long,4032.75,1,20170,4.25,0.02,50.25,0.25,-17.25,-0.09,-90.75,-0.01
121,Entry short,2020-02-06 02:00,Short,4034,1,20170,4.25,0.02,50.25,0.25,-17.25,-0.09,-90.75,-0.01
122,Exit long,2020-02-06 08:15,Short,4026.25,1,20163.75,-34.5,-0.17,1.5,0.01,-34.75,-0.17,-125.25,-0.01
122,Entry long,2020-02-06 07:00,Long,4032.75,1,20163.75,-34.5,-0.17,1.5,0.01,-34.75,-0.17,-125.25,-0.01
123,Exit short,2020-02-06 11:15,Long,4026.75,1,20131.25,-4.5,-0.02,49,0.24,-29.75,-0.15,-129.75,-0.01
123,Entry short,2020-02-06 08:15,Short,4026.25,1,20131.25,-4.5,-0.02,49,0.24,-29.75,-0.15,-129.75,-0.01
124,Exit long,2020-02-06 19:45,Short,4023.75,1,20133.75,-17,-0.08,31.5,0.16,-24.75,-0.12,-146.75,-0.01
124,Entry long,2020-02-06 11:15,Long,4026.75,1,20133.75,-17,-0.08,31.5,0.16,-24.75,-0.12,-146.75,-0.01
125,Exit short,2020-02-07 01:30,Long,4030.75,1,20118.75,-37,-0.18,20.25,0.10,-37.25,-0.19,-183.75,-0.02
125,Entry short,2020-02-06 19:45,Short,4023.75,1,20118.75,-37,-0.18,20.25,0.10,-37.25,-0.19,-183.75,-0.02
126,Exit long,2020-02-07 03:30,Short,4023.75,1,20153.75,-37,-0.18,0,0.00,-44.75,-0.22,-220.75,-0.02
126,Entry long,2020-02-07 01:30,Long,4030.75,1,20153.75,-37,-0.18,0,0.00,-44.75,-0.22,-220.75,-0.02
127,Exit short,2020-02-07 08:00,Long,4020.25,1,20118.75,15.5,0.08,64,0.32,-21,-0.10,-205.25,-0.02
127,Entry short,2020-02-07 03:30,Short,4023.75,1,20118.75,15.5,0.08,64,0.32,-21,-0.10,-205.25,-0.02
128,Exit long,2020-02-07 08:45,Short,4015,1,20101.25,-28.25,-0.14,36.5,0.18,-36,-0.18,-233.5,-0.02
128,Entry long,2020-02-07 08:00,Long,4020.25,1,20101.25,-28.25,-0.14,36.5,0.18,-36,-0.18,-233.5,-0.02
129,Exit short,2020-02-07 11:30,Long,4021.25,1,20075,-33.25,-0.17,39,0.19,-36,-0.18,-266.75,-0.03
129,Entry short,2020-02-07 08:45,Short,4015,1,20075,-33.25,-0.17,39,0.19,-36,-0.18,-266.75,-0.03
130,Exit long,2020-02-07 14:00,Short,4010.25,1,20106.25,-57,-0.28,14,0.07,-56,-0.28,-323.75,-0.03
130,Entry long,2020-02-07 11:30,Long,4021.25,1,20106.25,-57,-0.28,14,0.07,-56,-0.28,-323.75,-0.03
131,Exit short,2020-02-09 20:45,Long,4010,1,20051.25,-0.75,0.00,117.75,0.59,-21,-0.10,-324.5,-0.03
131,Entry short,2020-02-07 14:00,Short,4010.25,1,20051.25,-0.75,0.00,117.75,0.59,-21,-0.10,-324.5,-0.03
132,Exit long,2020-02-10 03:30,Short,4007,1,20050,-17,-0.08,37.75,0.19,-21,-0.10,-341.5,-0.03
132,Entry long,2020-02-09 20:45,Long,4010,1,20050,-17,-0.08,37.75,0.19,-21,-0.10,-341.5,-0.03
133,Exit short,2020-02-10 06:30,Long,4011.25,1,20035,-23.25,-0.12,24,0.12,-31,-0.15,-364.75,-0.04
133,Entry short,2020-02-10 03:30,Short,4007,1,20035,-23.25,-0.12,24,0.12,-31,-0.15,-364.75,-0.04
134,Exit long,2020-02-10 09:00,Short,4004.25,1,20056.25,-37,-0.18,1.5,0.01,-46,-0.23,-401.75,-0.04
134,Entry long,2020-02-10 06:30,Long,4011.25,1,20056.25,-37,-0.18,1.5,0.01,-46,-0.23,-401.75,-0.04
135,Exit short,2020-02-10 09:45,Long,4011.75,1,20021.25,-39.5,-0.20,30.25,0.15,-38.5,-0.19,-441.25,-0.04
135,Entry short,2020-02-10 09:00,Short,4004.25,1,20021.25,-39.5,-0.20,30.25,0.15,-38.5,-0.19,-441.25,-0.04
136,Exit long,2020-02-11 02:45,Short,4042.5,1,20058.75,151.75,0.76,180.25,0.90,-21,-0.10,-289.5,-0.03
136,Entry long,2020-02-10 09:45,Long,4011.75,1,20058.75,151.75,0.76,180.25,0.90,-21,-0.10,-289.5,-0.03
137,Exit short,2020-02-11 05:30,Long,4044.75,1,20212.5,-13.25,-0.07,19,0.09,-18.5,-0.09,-302.75,-0.03
137,Entry short,2020-02-11 02:45,Short,4042.5,1,20212.5,-13.25,-0.07,19,0.09,-18.5,-0.09,-302.75,-0.03
138,Exit long,2020-02-11 11:45,Short,4048,1,20223.75,14.25,0.07,64,0.32,-14.75,-0.07,-288.5,-0.03
138,Entry long,2020-02-11 05:30,Long,4044.75,1,20223.75,14.25,0.07,64,0.32,-14.75,-0.07,-288.5,-0.03
139,Exit short,2020-02-12 00:00,Long,4047.5,1,20240,0.5,0.00,64,0.32,-23.5,-0.12,-288,-0.03
139,Entry short,2020-02-11 11:45,Short,4048,1,20240,0.5,0.00,64,0.32,-23.5,-0.12,-288,-0.03
140,Exit long,2020-02-12 19:00,Short,4050.75,1,20237.5,14.25,0.07,90.25,0.45,-4.75,-0.02,-273.75,-0.03
140,Entry long,2020-02-12 00:00,Long,4047.5,1,20237.5,14.25,0.07,90.25,0.45,-4.75,-0.02,-273.75,-0.03
141,Exit short,2020-02-13 08:00,Long,4043.5,1,20253.75,34.25,0.17,94,0.46,-29.75,-0.15,-239.5,-0.02
141,Entry short,2020-02-12 19:00,Short,4050.75,1,20253.75,34.25,0.17,94,0.46,-29.75,-0.15,-239.5,-0.02
142,Exit long,2020-02-13 15:45,Short,4055.5,1,20217.5,58,0.29,121.5,0.60,-7.25,-0.04,-181.5,-0.02
142,Entry long,2020-02-13 08:00,Long,4043.5,1,20217.5,58,0.29,121.5,0.60,-7.25,-0.04,-181.5,-0.02
143,Exit short,2020-02-13 21:30,Long,4064.75,1,20277.5,-48.25,-0.24,4,0.02,-48.5,-0.24,-229.75,-0.02
143,Entry short,2020-02-13 15:45,Short,4055.5,1,20277.5,-48.25,-0.24,4,0.02,-48.5,-0.24,-229.75,-0.02
144,Exit long,2020-02-14 04:15,Short,4062.5,1,20323.75,-13.25,-0.07,32.75,0.16,-17.25,-0.08,-243,-0.02
144,Entry long,2020-02-13 21:30,Long,4064.75,1,20323.75,-13.25,-0.07,32.75,0.16,-17.25,-0.08,-243,-0.02
145,Exit short,2020-02-14 08:00,Long,4068.75,1,20312.5,-33.25,-0.16,0,0.00,-36,-0.18,-276.25,-0.03
145,Entry short,2020-02-14 04:15,Short,4062.5,1,20312.5,-33.25,-0.16,0,0.00,-36,-0.18,-276.25,-0.03
146,Exit long,2020-02-14 08:45,Short,4062.5,1,20343.75,-33.25,-0.16,0,0.00,-34.75,-0.17,-309.5,-0.03
146,Entry long,2020-02-14 08:00,Long,4068.75,1,20343.75,-33.25,-0.16,0,0.00,-34.75,-0.17,-309.5,-0.03
147,Exit short,2020-02-14 11:15,Long,4062.5,1,20312.5,-2,-0.01,45.25,0.22,-7.25,-0.04,-311.5,-0.03
147,Entry short,2020-02-14 08:45,Short,4062.5,1,20312.5,-2,-0.01,45.25,0.22,-7.25,-0.04,-311.5,-0.03
148,Exit long,2020-02-14 13:00,Short,4054.75,1,20312.5,-40.75,-0.20,6.5,0.03,-47.25,-0.23,-352.25,-0.04
148,Entry long,2020-02-14 11:15,Long,4062.5,1,20312.5,-40.75,-0.20,6.5,0.03,-47.25,-0.23,-352.25,-0.04
149,Exit short,2020-02-14 16:00,Long,4062.75,1,20273.75,-42,-0.21,30.25,0.15,-41,-0.20,-394.25,-0.04
149,Entry short,2020-02-14 13:00,Short,4054.75,1,20273.75,-42,-0.21,30.25,0.15,-41,-0.20,-394.25,-0.04
150,Exit long,2020-02-17 08:30,Short,4070.5,1,20313.75,36.75,0.18,64,0.32,-4.75,-0.02,-357.5,-0.04
150,Entry long,2020-02-14 16:00,Long,4062.75,1,20313.75,36.75,0.18,64,0.32,-4.75,-0.02,-357.5,-0.04
151,Exit short,2020-02-17 11:30,Long,4072.75,1,20352.5,-13.25,-0.07,6.5,0.03,-12.25,-0.06,-370.75,-0.04
151,Entry short,2020-02-17 08:30,Short,4070.5,1,20352.5,-13.25,-0.07,6.5,0.03,-12.25,-0.06,-370.75,-0.04
152,Exit long,2020-02-17 18:00,Long Exit,4065.25,1,20363.75,-39.5,-0.19,0,0.00,-38.5,-0.19,-410.25,-0.04
152,Entry long,2020-02-17 11:30,Long,4072.75,1,20363.75,-39.5,-0.19,0,0.00,-38.5,-0.19,-410.25,-0.04
153,Exit short,2020-02-18 03:15,Long,4053.75,1,20283.75,13,0.06,50.25,0.25,-17.25,-0.09,-397.25,-0.04
153,Entry short,2020-02-17 18:15,Short,4056.75,1,20283.75,13,0.06,50.25,0.25,-17.25,-0.09,-397.25,-0.04
154,Exit long,2020-02-18 03:15,Long Exit,4049.75,1,20268.75,-22,-0.11,4,0.02,-21,-0.10,-419.25,-0.04
154,Entry long,2020-02-18 03:15,Long,4053.75,1,20268.75,-22,-0.11,4,0.02,-21,-0.10,-419.25,-0.04
155,Exit short,2020-02-18 05:45,Long,4052,1,20238.75,-23.25,-0.11,15.25,0.08,-27.25,-0.13,-442.5,-0.04
155,Entry short,2020-02-18 03:30,Short,4047.75,1,20238.75,-23.25,-0.11,15.25,0.08,-27.25,-0.13,-442.5,-0.04
156,Exit long,2020-02-18 10:30,Short,4046,1,20260,-32,-0.16,26.5,0.13,-32.25,-0.16,-474.5,-0.05
156,Entry long,2020-02-18 05:45,Long,4052,1,20260,-32,-0.16,26.5,0.13,-32.25,-0.16,-474.5,-0.05
157,Exit short,2020-02-18 12:45,Long,4047.75,1,20230,-10.75,-0.05,36.5,0.18,-34.75,-0.17,-485.25,-0.05
157,Entry short,2020-02-18 10:30,Short,4046,1,20230,-10.75,-0.05,36.5,0.18,-34.75,-0.17,-485.25,-0.05
158,Exit long,2020-02-19 03:15,Short,4058.5,1,20238.75,51.75,0.26,86.5,0.43,-9.75,-0.05,-433.5,-0.04
158,Entry long,2020-02-18 12:45,Long,4047.75,1,20238.75,51.75,0.26,86.5,0.43,-9.75,-0.05,-433.5,-0.04
159,Exit short,2020-02-19 08:00,Long,4063.5,1,20292.5,-27,-0.13,5.25,0.03,-27.25,-0.13,-460.5,-0.05
159,Entry short,2020-02-19 03:15,Short,4058.5,1,20292.5,-27,-0.13,5.25,0.03,-27.25,-0.13,-460.5,-0.05
160,Exit long,2020-02-19 15:15,Short,4071.75,1,20317.5,39.25,0.19,67.75,0.33,-14.75,-0.07,-421.25,-0.04
160,Entry long,2020-02-19 08:00,Long,4063.5,1,20317.5,39.25,0.19,67.75,0.33,-14.75,-0.07,-421.25,-0.04
161,Exit short,2020-02-19 18:15,Long,4074,1,20358.75,-13.25,-0.07,15.25,0.07,-14.75,-0.07,-434.5,-0.04
161,Entry short,2020-02-19 15:15,Short,4071.75,1,20358.75,-13.25,-0.07,15.25,0.07,-14.75,-0.07,-434.5,-0.04
162,Exit long,2020-02-19 21:00,Short,4071.5,1,20370,-14.5,-0.07,32.75,0.16,-13.5,-0.07,-449,-0.04
162,Entry long,2020-02-19 18:15,Long,4074,1,20370,-14.5,-0.07,32.75,0.16,-13.5,-0.07,-449,-0.04
163,Exit short,2020-02-20 01:15,Long,4067.75,1,20357.5,16.75,0.08,56.5,0.28,-11,-0.05,-432.25,-0.04
163,Entry short,2020-02-19 21:00,Short,4071.5,1,20357.5,16.75,0.08,56.5,0.28,-11,-0.05,-432.25,-0.04
164,Exit long,2020-02-20 03:30,Short,4064.75,1,20338.75,-17,-0.08,34,0.17,-23.5,-0.12,-449.25,-0.04
164,Entry long,2020-02-20 01:15,Long,4067.75,1,20338.75,-17,-0.08,34,0.17,-23.5,-0.12,-449.25,-0.04
165,Exit short,2020-02-20 10:00,Long,4068.5,1,20323.75,-20.75,-0.10,30.25,0.15,-27.25,-0.13,-470,-0.05
165,Entry short,2020-02-20 03:30,Short,4064.75,1,20323.75,-20.75,-0.10,30.25,0.15,-27.25,-0.13,-470,-0.05
166,Exit long,2020-02-20 11:15,Short,4059.25,1,20342.5,-48.25,-0.24,17.75,0.09,-47.25,-0.23,-518.25,-0.05
166,Entry long,2020-02-20 10:00,Long,4068.5,1,20342.5,-48.25,-0.24,17.75,0.09,-47.25,-0.23,-518.25,-0.05
167,Exit short,2020-02-20 13:15,Long,4051,1,20296.25,39.25,0.19,181.5,0.89,-2.25,-0.01,-479,-0.05
167,Entry short,2020-02-20 11:15,Short,4059.25,1,20296.25,39.25,0.19,181.5,0.89,-2.25,-0.01,-479,-0.05
168,Exit long,2020-02-20 19:00,Short,4039,1,20255,-62,-0.31,35.25,0.17,-73.5,-0.36,-541,-0.05
168,Entry long,2020-02-20 13:15,Long,4051,1,20255,-62,-0.31,35.25,0.17,-73.5,-0.36,-541,-0.05
169,Exit short,2020-02-21 03:45,Long,4040.5,1,20195,-9.5,-0.05,52.75,0.26,-51,-0.25,-550.5,-0.06
169,Entry short,2020-02-20 19:00,Short,4039,1,20195,-9.5,-0.05,52.75,0.26,-51,-0.25,-550.5,-0.06
170,Exit long,2020-02-21 09:45,Short,4031,1,20202.5,-49.5,-0.25,24,0.12,-64.75,-0.32,-600,-0.06
170,Entry long,2020-02-21 03:45,Long,4040.5,1,20202.5,-49.5,-0.25,24,0.12,-64.75,-0.32,-600,-0.06
171,Exit short,2020-02-24 02:00,Short Exit,3968.25,1,20155,311.75,1.55,312.75,1.55,-13.5,-0.07,-288.25,-0.03
171,Entry short,2020-02-21 09:45,Short,4031,1,20155,311.75,1.55,312.75,1.55,-13.5,-0.07,-288.25,-0.03
172,Exit long,2020-02-24 08:45,Short,3932.75,1,19733.75,-72,-0.36,0.25,0.00,-79.75,-0.40,-360.25,-0.04
172,Entry long,2020-02-24 07:15,Long,3946.75,1,19733.75,-72,-0.36,0.25,0.00,-79.75,-0.40,-360.25,-0.04
173,Exit short,2020-02-24 09:45,Long,3938,1,19663.75,-28.25,-0.14,97.75,0.50,-28.5,-0.14,-388.5,-0.04
173,Entry short,2020-02-24 08:45,Short,3932.75,1,19663.75,-28.25,-0.14,97.75,0.50,-28.5,-0.14,-388.5,-0.04
174,Exit long,2020-02-24 10:30,Short,3928,1,19690,-52,-0.26,25.25,0.13,-53.5,-0.27,-440.5,-0.04
174,Entry long,2020-02-24 09:45,Long,3938,1,19690,-52,-0.26,25.25,0.13,-53.5,-0.27,-440.5,-0.04
175,Exit short,2020-02-24 14:30,Long,3920.75,1,19640,34.25,0.17,154,0.78,-31,-0.16,-406.25,-0.04
175,Entry short,2020-02-24 10:30,Short,3928,1,19640,34.25,0.17,154,0.78,-31,-0.16,-406.25,-0.04
176,Exit long,2020-02-24 16:00,Short,3908.5,1,19603.75,-63.25,-0.32,77.75,0.40,-62.25,-0.32,-469.5,-0.05
176,Entry long,2020-02-24 14:30,Long,3920.75,1,19603.75,-63.25,-0.32,77.75,0.40,-62.25,-0.32,-469.5,-0.05
177,Exit short,2020-02-24 19:15,Long,3928.5,1,19542.5,-102,-0.52,55.25,0.28,-102.25,-0.52,-571.5,-0.06
177,Entry short,2020-02-24 16:00,Short,3908.5,1,19542.5,-102,-0.52,55.25,0.28,-102.25,-0.52,-571.5,-0.06
178,Exit long,2020-02-25 03:30,Short,3929.75,1,19642.5,4.25,0.02,70.25,0.36,-19.75,-0.10,-567.25,-0.06
178,Entry long,2020-02-24 19:15,Long,3928.5,1,19642.5,4.25,0.02,70.25,0.36,-19.75,-0.10,-567.25,-0.06
179,Exit short,2020-02-25 06:45,Long,3919.5,1,19648.75,49.25,0.25,130.25,0.66,-26,-0.13,-518,-0.05
179,Entry short,2020-02-25 03:30,Short,3929.75,1,19648.75,49.25,0.25,130.25,0.66,-26,-0.13,-518,-0.05
180,Exit long,2020-02-25 09:45,Short,3912.5,1,19597.5,-37,-0.19,55.25,0.28,-36,-0.18,-555,-0.06
180,Entry long,2020-02-25 06:45,Long,3919.5,1,19597.5,-37,-0.19,55.25,0.28,-36,-0.18,-555,-0.06
181,Exit short,2020-02-25 14:00,Short Exit,3833.5,1,19562.5,393,2.01,394,2.01,-39.75,-0.20,-162,-0.02
181,Entry short,2020-02-25 09:45,Short,3912.5,1,19562.5,393,2.01,394,2.01,-39.75,-0.20,-162,-0.02
182,Exit long,2020-02-26 02:00,Short,3817.75,1,19193.75,-107,-0.56,7.75,0.04,-122.25,-0.64,-269,-0.03
182,Entry long,2020-02-25 21:45,Long,3838.75,1,19193.75,-107,-0.56,7.75,0.04,-122.25,-0.64,-269,-0.03
183,Exit short,2020-02-26 05:30,Long,3816,1,19088.75,6.75,0.04,219,1.15,-89.75,-0.47,-262.25,-0.03
183,Entry short,2020-02-26 02:00,Short,3817.75,1,19088.75,6.75,0.04,219,1.15,-89.75,-0.47,-262.25,-0.03
184,Exit long,2020-02-26 12:15,Short,3819,1,19080,13,0.07,245.25,1.29,-76,-0.40,-249.25,-0.02
184,Entry long,2020-02-26 05:30,Long,3816,1,19080,13,0.07,245.25,1.29,-76,-0.40,-249.25,-0.02
185,Exit short,2020-02-27 02:00,Long,3767.5,1,19095,255.5,1.34,385.25,2.02,-86,-0.45,6.25,0.00
185,Entry short,2020-02-26 12:15,Short,3819,1,19095,255.5,1.34,385.25,2.02,-86,-0.45,6.25,0.00
186,Exit long,2020-02-27 06:00,Short,3760.5,1,18837.5,-37,-0.20,97.75,0.52,-42.25,-0.22,-30.75,0.00
186,Entry long,2020-02-27 02:00,Long,3767.5,1,18837.5,-37,-0.20,97.75,0.52,-42.25,-0.22,-30.75,0.00
187,Exit short,2020-02-27 11:00,Long,3738.5,1,18802.5,108,0.57,355.25,1.89,-56,-0.30,77.25,0.01
187,Entry short,2020-02-27 06:00,Short,3760.5,1,18802.5,108,0.57,355.25,1.89,-56,-0.30,77.25,0.01
188,Exit long,2020-02-27 13:45,Short,3727,1,18692.5,-59.5,-0.32,204,1.09,-98.5,-0.53,17.75,0.00
188,Entry long,2020-02-27 11:00,Long,3738.5,1,18692.5,-59.5,-0.32,204,1.09,-98.5,-0.53,17.75,0.00
189,Exit short,2020-02-28 02:30,Long,3616.25,1,18635,551.75,2.96,712.75,3.82,-107.25,-0.58,569.5,0.06
189,Entry short,2020-02-27 13:45,Short,3727,1,18635,551.75,2.96,712.75,3.82,-107.25,-0.58,569.5,0.06
190,Exit long,2020-02-28 04:15,Short,3584.75,1,18081.25,-159.5,-0.88,72.75,0.40,-159.75,-0.88,410,0.04
190,Entry long,2020-02-28 02:30,Long,3616.25,1,18081.25,-159.5,-0.88,72.75,0.40,-159.75,-0.88,410,0.04
191,Exit short,2020-02-28 05:30,Long,3616.75,1,17923.75,-162,-0.90,109,0.61,-171,-0.95,248,0.02
191,Entry short,2020-02-28 04:15,Short,3584.75,1,17923.75,-162,-0.90,109,0.61,-171,-0.95,248,0.02
192,Exit long,2020-02-28 09:00,Short,3582.75,1,18083.75,-172,-0.95,96.5,0.53,-173.5,-0.96,76,0.01
192,Entry long,2020-02-28 05:30,Long,3616.75,1,18083.75,-172,-0.95,96.5,0.53,-173.5,-0.96,76,0.01
193,Exit short,2020-02-28 11:30,Long,3594.5,1,17913.75,-60.75,-0.34,231.5,1.29,-157.25,-0.88,15.25,0.00
193,Entry short,2020-02-28 09:00,Short,3582.75,1,17913.75,-60.75,-0.34,231.5,1.29,-157.25,-0.88,15.25,0.00
194,Exit long,2020-02-28 13:45,Short,3577.75,1,17972.5,-85.75,-0.48,240.25,1.34,-87.25,-0.49,-70.5,-0.01
194,Entry long,2020-02-28 11:30,Long,3594.5,1,17972.5,-85.75,-0.48,240.25,1.34,-87.25,-0.49,-70.5,-0.01
195,Exit short,2020-02-28 14:45,Long,3620.5,1,17888.75,-215.75,-1.21,80.25,0.45,-223.5,-1.25,-286.25,-0.03
195,Entry short,2020-02-28 13:45,Short,3577.75,1,17888.75,-215.75,-1.21,80.25,0.45,-223.5,-1.25,-286.25,-0.03
196,Exit long,2020-02-28 15:45,Short,3561.5,1,18102.5,-297,-1.64,15.25,0.08,-296,-1.64,-583.25,-0.06
196,Entry long,2020-02-28 14:45,Long,3620.5,1,18102.5,-297,-1.64,15.25,0.08,-296,-1.64,-583.25,-0.06
197,Exit short,2020-02-28 16:00,Long,3647.25,1,17807.5,-430.75,-2.42,2.75,0.02,-433.5,-2.43,-1014,-0.10
197,Entry short,2020-02-28 15:45,Short,3561.5,1,17807.5,-430.75,-2.42,2.75,0.02,-433.5,-2.43,-1014,-0.10
198,Exit long,2020-03-01 18:15,Short,3597.75,1,18236.25,-249.5,-1.37,157.75,0.86,-381,-2.09,-1263.5,-0.13
198,Entry long,2020-02-28 16:00,Long,3647.25,1,18236.25,-249.5,-1.37,157.75,0.86,-381,-2.09,-1263.5,-0.13
199,Exit short,2020-03-01 21:30,Long,3648.25,1,17988.75,-254.5,-1.41,41.5,0.23,-277.25,-1.54,-1518,-0.15
199,Entry short,2020-03-01 18:15,Short,3597.75,1,17988.75,-254.5,-1.41,41.5,0.23,-277.25,-1.54,-1518,-0.15
200,Exit long,2020-03-02 04:45,Short,3645.75,1,18241.25,-14.5,-0.08,277.75,1.52,-52.25,-0.29,-1532.5,-0.15
200,Entry long,2020-03-01 21:30,Long,3648.25,1,18241.25,-14.5,-0.08,277.75,1.52,-52.25,-0.29,-1532.5,-0.15
201,Exit short,2020-03-02 08:00,Long,3625,1,18228.75,101.75,0.56,292.75,1.61,-77.25,-0.42,-1430.75,-0.14
201,Entry short,2020-03-02 04:45,Short,3645.75,1,18228.75,101.75,0.56,292.75,1.61,-77.25,-0.42,-1430.75,-0.14
202,Exit long,2020-03-02 14:45,Short,3676.75,1,18125,256.75,1.42,484,2.67,-98.5,-0.54,-1174,-0.12
202,Entry long,2020-03-02 08:00,Long,3625,1,18125,256.75,1.42,484,2.67,-98.5,-0.54,-1174,-0.12
203,Exit short,2020-03-02 15:30,Long,3715.5,1,18383.75,-195.75,-1.06,20.25,0.11,-208.5,-1.13,-1369.75,-0.14
203,Entry short,2020-03-02 14:45,Short,3676.75,1,18383.75,-195.75,-1.06,20.25,0.11,-208.5,-1.13,-1369.75,-0.14
